# cmip6: regional means at warming levels for individual models - Rx5day
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: Rx5day
# variable: pr
# units: %
,region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
5862,41,EAU,E.Australia,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,-4.02,-0.25,,
5863,41,EAU,E.Australia,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,1.02,-5.12,2.51,
5864,41,EAU,E.Australia,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,1.23,-7.41,1.23,
5865,41,EAU,E.Australia,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,-7.59,3.4,,
5866,41,EAU,E.Australia,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,8.77,8.47,8.15,4.51
5867,41,EAU,E.Australia,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-9.72,-0.39,,
5868,41,EAU,E.Australia,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,-5.98,2.72,5.01,
5869,41,EAU,E.Australia,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,2.36,2.75,4.75,
5870,41,EAU,E.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,11.44,7.42,,
5871,41,EAU,E.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,-4.72,-1.5,1.38,
5872,41,EAU,E.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,-11.99,3.37,15.64,0.59
5873,41,EAU,E.Australia,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,13.94,8.23,,
5874,41,EAU,E.Australia,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,17.57,15.25,18.04,20.77
5875,41,EAU,E.Australia,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,-0.23,,,
5876,41,EAU,E.Australia,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,8.72,3.89,,
5877,41,EAU,E.Australia,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,1.13,1.69,-3.3,
5878,41,EAU,E.Australia,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,-1.68,,,
5879,41,EAU,E.Australia,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,-2.04,2.33,,
5880,41,EAU,E.Australia,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,2.88,5.06,10.74,
5881,41,EAU,E.Australia,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,-0.81,-2.95,7.24,
5882,41,EAU,E.Australia,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,12.83,,,
5883,41,EAU,E.Australia,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,7.28,7.52,,
5884,41,EAU,E.Australia,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,4.47,6.92,18.02,
5885,41,EAU,E.Australia,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,7.88,16.75,14.68,
5886,41,EAU,E.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,1.55,10.51,,
5887,41,EAU,E.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,7.47,1.26,,
5888,41,EAU,E.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,5.93,1.93,9.95,
5889,41,EAU,E.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,7.04,-0.84,8.5,6.09
5890,41,EAU,E.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,7.08,3.98,1.14,9.05
5891,41,EAU,E.Australia,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,-2.1,-3.71,,
5892,41,EAU,E.Australia,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,5.38,9.7,5.58,
5893,41,EAU,E.Australia,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,-3.26,2.96,1.97,13.62
5894,41,EAU,E.Australia,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,4.92,5.87,9.22,0.59
5895,41,EAU,E.Australia,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,5.39,,,
5896,41,EAU,E.Australia,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,-3.3,1.15,,
5897,41,EAU,E.Australia,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,12.55,10.79,24.87,
5898,41,EAU,E.Australia,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,10.86,,,
5899,41,EAU,E.Australia,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,11.21,5.34,,
5900,41,EAU,E.Australia,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,4.17,13.03,16.8,
5901,41,EAU,E.Australia,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,10.61,4.63,15.54,
5902,41,EAU,E.Australia,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-6.17,,,
5903,41,EAU,E.Australia,MIROC6,r1i1p1f1,ssp245,day,gn,pr,2.86,9.82,,
5904,41,EAU,E.Australia,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-2.47,0.67,,
5905,41,EAU,E.Australia,MIROC6,r1i1p1f1,ssp585,day,gn,pr,-3.05,6.95,16.99,
5906,41,EAU,E.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,-0.32,,,
5907,41,EAU,E.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,2.64,4.14,,
5908,41,EAU,E.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,-6.1,-5.12,3.04,
5909,41,EAU,E.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,1.16,3.55,1.45,
5910,41,EAU,E.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,2.47,,,
5911,41,EAU,E.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,1.02,-2.94,,
5912,41,EAU,E.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,2.21,4.06,2.3,
5913,41,EAU,E.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,-2.46,0.6,15.03,
5914,41,EAU,E.Australia,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,7.0,,,
5915,41,EAU,E.Australia,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-2.41,,,
5916,41,EAU,E.Australia,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,2.48,-5.0,,
5917,41,EAU,E.Australia,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,0.39,-3.03,14.58,
5918,41,EAU,E.Australia,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-5.68,4.27,11.58,5.95
5919,41,EAU,E.Australia,NESM3,r1i1p1f1,ssp126,day,gn,pr,2.48,9.72,,
5920,41,EAU,E.Australia,NESM3,r1i1p1f1,ssp245,day,gn,pr,1.44,7.42,,
5921,41,EAU,E.Australia,NESM3,r1i1p1f1,ssp585,day,gn,pr,0.92,9.38,17.4,17.73
5922,41,EAU,E.Australia,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-8.25,4.11,,
5923,41,EAU,E.Australia,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-5.81,-2.05,,
5924,41,EAU,E.Australia,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,1.33,0.62,5.94,
5925,41,EAU,E.Australia,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,5.59,0.49,,
5926,41,EAU,E.Australia,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,9.71,6.85,15.64,
5927,41,EAU,E.Australia,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,8.92,13.33,10.26,
5928,41,EAU,E.Australia,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,15.7,12.37,9.04,18.74
5929,41,EAU,E.Australia,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,20.63,-1.28,,
5930,41,EAU,E.Australia,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,16.16,10.59,,
5931,41,EAU,E.Australia,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,25.02,24.26,10.4,18.33
5932,41,EAU,E.Australia,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,7.52,12.84,4.75,13.82
5933,41,EAU,E.Australia,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,21.49,14.88,14.62,14.89
5934,42,SAU,S.Australia,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,8.38,7.14,,
5935,42,SAU,S.Australia,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,12.14,16.88,10.92,
5936,42,SAU,S.Australia,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,5.97,9.77,7.71,2.83
5937,42,SAU,S.Australia,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,13.12,17.21,7.03,24.2
5938,42,SAU,S.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-8.76,-9.21,,
5939,42,SAU,S.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-3.38,-9.37,,
5940,42,SAU,S.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-9.07,-11.25,-11.54,
5941,42,SAU,S.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-0.69,-6.11,-11.98,-16.99
5942,42,SAU,S.Australia,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,5.47,,,
5943,42,SAU,S.Australia,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,-3.39,-1.29,,
5944,42,SAU,S.Australia,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,3.04,11.85,6.08,
5945,42,SAU,S.Australia,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,1.06,12.83,7.06,
5946,42,SAU,S.Australia,CESM2,r1i1p1f1,ssp126,day,gn,pr,-2.6,2.01,,
5947,42,SAU,S.Australia,CESM2,r1i1p1f1,ssp245,day,gn,pr,0.83,-1.85,11.69,
5948,42,SAU,S.Australia,CESM2,r1i1p1f1,ssp370,day,gn,pr,-0.94,5.59,10.99,14.88
5949,42,SAU,S.Australia,CESM2,r1i1p1f1,ssp585,day,gn,pr,-3.82,-1.79,7.75,14.99
5950,42,SAU,S.Australia,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,9.18,1.87,,
5951,42,SAU,S.Australia,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-3.26,-3.12,20.44,
5952,42,SAU,S.Australia,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,3.72,9.12,7.39,9.89
5953,42,SAU,S.Australia,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-5.47,-1.26,6.58,8.43
5954,42,SAU,S.Australia,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-4.42,0.17,,
5955,42,SAU,S.Australia,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,2.43,-2.25,2.84,
5956,42,SAU,S.Australia,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-0.92,2.79,8.32,-3.08
5957,42,SAU,S.Australia,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-5.69,-3.59,4.39,5.04
5958,42,SAU,S.Australia,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,4.85,0.6,,
5959,42,SAU,S.Australia,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,-0.99,2.23,-4.93,
5960,42,SAU,S.Australia,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,3.97,3.36,9.43,4.49
5961,42,SAU,S.Australia,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,-7.25,2.48,5.64,4.65
5962,42,SAU,S.Australia,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,2.78,7.25,,
5963,42,SAU,S.Australia,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,5.19,3.93,0.06,2.43
5964,42,SAU,S.Australia,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,0.4,,,
5965,42,SAU,S.Australia,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,2.43,,,
5966,42,SAU,S.Australia,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,7.9,1.99,4.0,
5967,42,SAU,S.Australia,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,4.09,0.48,12.68,5.9
5968,42,SAU,S.Australia,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,9.5,8.0,2.95,0.21
5969,42,SAU,S.Australia,CanESM5,r1i1p1f1,ssp119,day,gn,pr,7.83,5.47,,
5970,42,SAU,S.Australia,CanESM5,r1i1p1f1,ssp126,day,gn,pr,13.55,5.82,,
5971,42,SAU,S.Australia,CanESM5,r1i1p1f1,ssp245,day,gn,pr,6.87,-2.43,1.64,12.17
5972,42,SAU,S.Australia,CanESM5,r1i1p1f1,ssp370,day,gn,pr,9.59,2.81,-1.74,-6.97
5973,42,SAU,S.Australia,CanESM5,r1i1p1f1,ssp585,day,gn,pr,11.2,14.13,2.02,-0.52
5974,42,SAU,S.Australia,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,12.52,4.07,,
5975,42,SAU,S.Australia,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,8.59,12.37,16.83,
5976,42,SAU,S.Australia,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,10.02,4.98,12.4,12.85
5977,42,SAU,S.Australia,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,10.43,7.49,24.83,26.96
5978,42,SAU,S.Australia,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,4.04,-4.97,9.16,14.38
5979,42,SAU,S.Australia,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,-0.77,-0.06,4.53,
5980,42,SAU,S.Australia,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,0.41,2.77,-7.12,18.13
5981,42,SAU,S.Australia,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,7.21,8.68,,
5982,42,SAU,S.Australia,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,5.23,0.87,,
5983,42,SAU,S.Australia,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,-0.2,2.05,11.53,
5984,42,SAU,S.Australia,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,5.67,-1.08,11.8,13.72
5985,42,SAU,S.Australia,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,7.91,2.05,11.39,16.28
5986,42,SAU,S.Australia,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,-0.21,,,
5987,42,SAU,S.Australia,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,1.65,,,
5988,42,SAU,S.Australia,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,5.91,5.26,4.1,
5989,42,SAU,S.Australia,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,5.7,14.18,10.2,15.27
5990,42,SAU,S.Australia,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,3.04,6.67,5.54,11.24
5991,42,SAU,S.Australia,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,4.92,-2.55,,
5992,42,SAU,S.Australia,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,1.26,5.0,4.8,
5993,42,SAU,S.Australia,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,9.29,0.75,8.83,
5994,42,SAU,S.Australia,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,2.87,24.59,,
5995,42,SAU,S.Australia,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,8.26,8.79,15.59,13.85
5996,42,SAU,S.Australia,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-2.39,-0.34,,
5997,42,SAU,S.Australia,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,-7.31,6.62,-2.86,
5998,42,SAU,S.Australia,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,1.2,3.93,10.11,
5999,42,SAU,S.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,0.82,-4.15,,
6000,42,SAU,S.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,1.53,-4.53,-4.51,
6001,42,SAU,S.Australia,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,3.91,7.37,9.82,-1.05
6002,42,SAU,S.Australia,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,-7.13,-4.96,,
6003,42,SAU,S.Australia,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,-2.4,-6.12,-4.07,8.68
6004,42,SAU,S.Australia,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,4.69,,,
6005,42,SAU,S.Australia,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,12.24,12.36,,
6006,42,SAU,S.Australia,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,7.42,1.35,9.87,
6007,42,SAU,S.Australia,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,6.35,,,
6008,42,SAU,S.Australia,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,9.86,10.96,,
6009,42,SAU,S.Australia,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,12.75,10.96,5.94,
6010,42,SAU,S.Australia,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,5.52,4.66,6.0,
6011,42,SAU,S.Australia,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,5.78,,,
6012,42,SAU,S.Australia,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,8.95,3.6,,
6013,42,SAU,S.Australia,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,0.87,0.1,3.91,
6014,42,SAU,S.Australia,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,9.88,5.8,1.42,
6015,42,SAU,S.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,-2.99,1.85,,
6016,42,SAU,S.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,3.01,0.92,,
6017,42,SAU,S.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,-0.39,2.4,2.25,
6018,42,SAU,S.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,1.51,4.46,3.45,1.35
6019,42,SAU,S.Australia,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,-2.18,0.34,5.79,5.76
6020,42,SAU,S.Australia,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,2.25,6.6,,
6021,42,SAU,S.Australia,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,10.01,18.22,3.3,
6022,42,SAU,S.Australia,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,4.11,16.01,12.6,11.54
6023,42,SAU,S.Australia,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,4.73,13.46,14.82,18.74
6024,42,SAU,S.Australia,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,9.26,,,
6025,42,SAU,S.Australia,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,19.62,8.73,,
6026,42,SAU,S.Australia,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,8.44,7.65,9.14,
6027,42,SAU,S.Australia,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,-1.43,,,
6028,42,SAU,S.Australia,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,7.77,0.5,,
6029,42,SAU,S.Australia,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,7.8,6.35,5.48,
6030,42,SAU,S.Australia,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,-2.17,2.73,6.68,
6031,42,SAU,S.Australia,MIROC6,r1i1p1f1,ssp126,day,gn,pr,6.99,,,
6032,42,SAU,S.Australia,MIROC6,r1i1p1f1,ssp245,day,gn,pr,-0.2,3.26,,
6033,42,SAU,S.Australia,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-5.36,-2.22,,
6034,42,SAU,S.Australia,MIROC6,r1i1p1f1,ssp585,day,gn,pr,2.28,-1.15,4.45,
6035,42,SAU,S.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,5.21,,,
6036,42,SAU,S.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,7.53,0.36,,
6037,42,SAU,S.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,-5.94,4.34,-0.05,
6038,42,SAU,S.Australia,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,2.66,0.78,9.01,
6039,42,SAU,S.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,6.44,,,
6040,42,SAU,S.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,-3.04,0.27,,
6041,42,SAU,S.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,-0.83,-7.36,-7.69,
6042,42,SAU,S.Australia,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,3.29,3.16,1.25,
6043,42,SAU,S.Australia,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,4.84,,,
6044,42,SAU,S.Australia,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-7.48,,,
6045,42,SAU,S.Australia,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,6.28,-6.83,,
6046,42,SAU,S.Australia,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-1.5,2.49,16.65,
6047,42,SAU,S.Australia,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,2.87,2.73,-5.48,8.6
6048,42,SAU,S.Australia,NESM3,r1i1p1f1,ssp126,day,gn,pr,11.05,16.06,,
6049,42,SAU,S.Australia,NESM3,r1i1p1f1,ssp245,day,gn,pr,7.87,7.99,,
6050,42,SAU,S.Australia,NESM3,r1i1p1f1,ssp585,day,gn,pr,9.25,8.68,3.58,5.88
6051,42,SAU,S.Australia,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-0.58,2.42,,
6052,42,SAU,S.Australia,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,10.94,3.47,,
6053,42,SAU,S.Australia,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,2.3,6.19,8.92,
6054,42,SAU,S.Australia,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,2.83,3.65,,
6055,42,SAU,S.Australia,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,9.37,7.75,17.42,
6056,42,SAU,S.Australia,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,-0.12,6.23,9.76,
6057,42,SAU,S.Australia,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,1.56,5.58,9.56,17.26
6058,42,SAU,S.Australia,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,1.57,2.12,,
6059,42,SAU,S.Australia,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,-1.48,0.71,,
6060,42,SAU,S.Australia,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,2.76,-3.74,2.11,6.49
6061,42,SAU,S.Australia,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,-2.29,-8.86,-7.72,14.07
6062,42,SAU,S.Australia,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,1.03,3.4,10.22,6.49
6063,43,NZ,New-Zealand,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,7.39,11.16,,
6064,43,NZ,New-Zealand,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,14.81,12.23,13.96,
6065,43,NZ,New-Zealand,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,4.7,11.71,18.35,24.34
6066,43,NZ,New-Zealand,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,6.55,12.83,16.64,26.29
6067,43,NZ,New-Zealand,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,0.91,5.15,,
6068,43,NZ,New-Zealand,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,8.08,10.17,,
6069,43,NZ,New-Zealand,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,4.13,3.91,2.09,
6070,43,NZ,New-Zealand,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,8.48,9.81,17.8,21.51
6071,43,NZ,New-Zealand,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,7.04,,,
6072,43,NZ,New-Zealand,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,5.92,7.97,,
6073,43,NZ,New-Zealand,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,1.55,10.65,13.92,
6074,43,NZ,New-Zealand,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,6.11,10.68,10.35,
6075,43,NZ,New-Zealand,CESM2,r1i1p1f1,ssp126,day,gn,pr,6.69,8.52,,
6076,43,NZ,New-Zealand,CESM2,r1i1p1f1,ssp245,day,gn,pr,8.56,5.19,13.39,
6077,43,NZ,New-Zealand,CESM2,r1i1p1f1,ssp370,day,gn,pr,-2.54,9.52,11.98,18.32
6078,43,NZ,New-Zealand,CESM2,r1i1p1f1,ssp585,day,gn,pr,3.32,12.34,11.38,20.73
6079,43,NZ,New-Zealand,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,11.68,7.3,,
6080,43,NZ,New-Zealand,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,4.69,5.54,9.38,
6081,43,NZ,New-Zealand,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,2.44,4.12,5.94,18.04
6082,43,NZ,New-Zealand,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,1.98,7.43,15.44,14.55
6083,43,NZ,New-Zealand,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,9.4,8.26,,
6084,43,NZ,New-Zealand,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,5.12,7.94,12.58,
6085,43,NZ,New-Zealand,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,4.84,9.82,10.12,13.68
6086,43,NZ,New-Zealand,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,9.11,10.7,12.06,23.95
6087,43,NZ,New-Zealand,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,8.67,12.15,,
6088,43,NZ,New-Zealand,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,5.85,7.96,9.75,
6089,43,NZ,New-Zealand,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,6.11,4.27,15.48,13.21
6090,43,NZ,New-Zealand,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,6.51,7.75,5.81,12.92
