# cmip6: regional means at warming levels for individual models - CDD
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: CDD
# variable: pr
# units: day
,region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
4450,30,ESB,E.Siberia,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,-5.03,-5.99,-7.01,
4451,30,ESB,E.Siberia,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-4.03,-4.69,,
4452,30,ESB,E.Siberia,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,-4.01,-5.75,-6.27,
4453,30,ESB,E.Siberia,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,-3.32,-4.9,-6.23,-7.38
4454,30,ESB,E.Siberia,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,-3.46,-4.84,,
4455,30,ESB,E.Siberia,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,-3.95,-4.12,-6.12,-8.71
4456,30,ESB,E.Siberia,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,-4.68,,,
4457,30,ESB,E.Siberia,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,-4.04,-5.65,,
4458,30,ESB,E.Siberia,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,-3.77,-5.0,-6.34,
4459,30,ESB,E.Siberia,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,-2.39,,,
4460,30,ESB,E.Siberia,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,-1.86,-2.31,,
4461,30,ESB,E.Siberia,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,-2.72,-3.05,-5.26,
4462,30,ESB,E.Siberia,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,-2.29,-3.39,-4.77,
4463,30,ESB,E.Siberia,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,-1.82,,,
4464,30,ESB,E.Siberia,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,-3.22,-2.66,,
4465,30,ESB,E.Siberia,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,-1.71,-2.97,-4.1,
4466,30,ESB,E.Siberia,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,-2.58,-3.23,-5.37,
4467,30,ESB,E.Siberia,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,-3.33,-3.89,,
4468,30,ESB,E.Siberia,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,-3.65,-3.56,,
4469,30,ESB,E.Siberia,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,-2.4,-3.11,-5.87,
4470,30,ESB,E.Siberia,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,-4.24,-4.26,-5.57,-7.94
4471,30,ESB,E.Siberia,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,-3.13,-3.83,-5.16,-7.2
4472,30,ESB,E.Siberia,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,-1.08,-0.58,,
4473,30,ESB,E.Siberia,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,-2.43,-2.82,-3.71,
4474,30,ESB,E.Siberia,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,-2.2,-3.09,-4.11,-4.56
4475,30,ESB,E.Siberia,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,-2.54,-1.31,-4.45,-4.67
4476,30,ESB,E.Siberia,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,-6.57,,,
4477,30,ESB,E.Siberia,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,-5.43,-6.92,,
4478,30,ESB,E.Siberia,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,-4.23,-6.67,-10.56,
4479,30,ESB,E.Siberia,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,-4.3,,,
4480,30,ESB,E.Siberia,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,-2.87,-4.45,,
4481,30,ESB,E.Siberia,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,-2.23,-3.7,-5.93,
4482,30,ESB,E.Siberia,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,-3.33,-4.02,-4.81,
4483,30,ESB,E.Siberia,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-3.67,,,
4484,30,ESB,E.Siberia,MIROC6,r1i1p1f1,ssp245,day,gn,pr,-3.27,-5.96,,
4485,30,ESB,E.Siberia,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-3.38,-4.93,,
4486,30,ESB,E.Siberia,MIROC6,r1i1p1f1,ssp585,day,gn,pr,-4.87,-5.77,-4.97,
4487,30,ESB,E.Siberia,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,-3.22,,,
4488,30,ESB,E.Siberia,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,-1.89,-2.65,,
4489,30,ESB,E.Siberia,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,-2.72,-2.05,-2.86,
4490,30,ESB,E.Siberia,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,-3.14,-2.35,-4.44,
4491,30,ESB,E.Siberia,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,-1.58,,,
4492,30,ESB,E.Siberia,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,-2.5,-3.08,,
4493,30,ESB,E.Siberia,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,-3.68,-4.16,-5.08,
4494,30,ESB,E.Siberia,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,-2.63,-2.93,-4.02,
4495,30,ESB,E.Siberia,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,-4.22,,,
4496,30,ESB,E.Siberia,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-4.47,,,
4497,30,ESB,E.Siberia,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,-3.19,-4.83,,
4498,30,ESB,E.Siberia,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-4.32,-4.53,-7.36,
4499,30,ESB,E.Siberia,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-3.36,-4.37,-7.32,-7.74
4500,30,ESB,E.Siberia,NESM3,r1i1p1f1,ssp126,day,gn,pr,-2.73,-2.45,,
4501,30,ESB,E.Siberia,NESM3,r1i1p1f1,ssp245,day,gn,pr,-1.25,-1.98,,
4502,30,ESB,E.Siberia,NESM3,r1i1p1f1,ssp585,day,gn,pr,-1.61,-2.63,-2.85,-1.61
4503,30,ESB,E.Siberia,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-5.72,-7.26,,
4504,30,ESB,E.Siberia,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-6.02,-7.41,,
4505,30,ESB,E.Siberia,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,-5.66,-7.92,-8.64,
4506,30,ESB,E.Siberia,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,-6.82,-8.68,,
4507,30,ESB,E.Siberia,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,-8.31,-6.82,-11.02,
4508,30,ESB,E.Siberia,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,-6.86,-9.05,-11.93,
4509,30,ESB,E.Siberia,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,-3.74,-5.25,-6.55,-8.52
4510,30,ESB,E.Siberia,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,-2.21,-4.11,,
4511,30,ESB,E.Siberia,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,-3.0,-3.06,,
4512,30,ESB,E.Siberia,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,-4.09,-5.68,-4.75,-8.01
4513,30,ESB,E.Siberia,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,-4.14,-5.32,-6.85,-7.81
4514,30,ESB,E.Siberia,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,-1.47,-1.74,-5.72,-6.82
4515,31,RFE,Russian-Far-East,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,-4.54,-5.74,,
4516,31,RFE,Russian-Far-East,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,-4.67,-5.47,-6.96,
4517,31,RFE,Russian-Far-East,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,-3.89,-4.7,-7.67,-9.36
4518,31,RFE,Russian-Far-East,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-3.94,-5.29,-6.46,-8.42
4519,31,RFE,Russian-Far-East,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-4.07,-4.59,,
4520,31,RFE,Russian-Far-East,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,-4.13,-5.15,,
4521,31,RFE,Russian-Far-East,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-3.5,-4.7,-6.43,
4522,31,RFE,Russian-Far-East,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-3.66,-5.34,-7.64,-8.2
4523,31,RFE,Russian-Far-East,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,-3.74,,,
4524,31,RFE,Russian-Far-East,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,-3.32,-3.59,,
4525,31,RFE,Russian-Far-East,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,-1.96,-2.9,-4.66,
4526,31,RFE,Russian-Far-East,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,-2.49,-3.66,-5.1,
4527,31,RFE,Russian-Far-East,CESM2,r1i1p1f1,ssp126,day,gn,pr,-4.06,-6.05,,
4528,31,RFE,Russian-Far-East,CESM2,r1i1p1f1,ssp245,day,gn,pr,-3.0,-4.05,-5.7,
4529,31,RFE,Russian-Far-East,CESM2,r1i1p1f1,ssp370,day,gn,pr,-3.0,-2.88,-5.61,-7.14
4530,31,RFE,Russian-Far-East,CESM2,r1i1p1f1,ssp585,day,gn,pr,-4.35,-4.03,-5.12,-6.08
4531,31,RFE,Russian-Far-East,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,-2.51,-2.72,,
4532,31,RFE,Russian-Far-East,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-2.26,-3.43,-3.78,
4533,31,RFE,Russian-Far-East,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,-1.93,-3.09,-5.16,-4.2
4534,31,RFE,Russian-Far-East,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-1.95,-3.28,-4.1,-4.84
4535,31,RFE,Russian-Far-East,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,pr,-3.73,-5.77,,
4536,31,RFE,Russian-Far-East,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,pr,-3.76,-5.35,-6.46,
4537,31,RFE,Russian-Far-East,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,pr,-3.86,-5.47,-6.93,-8.62
4538,31,RFE,Russian-Far-East,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,pr,-5.1,-5.59,-6.71,-9.41
4539,31,RFE,Russian-Far-East,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,pr,-2.96,-2.64,,
4540,31,RFE,Russian-Far-East,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,pr,-2.93,-2.84,-4.41,
4541,31,RFE,Russian-Far-East,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,pr,-2.86,-2.83,-3.49,-4.6
4542,31,RFE,Russian-Far-East,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,pr,-2.63,-2.5,-4.14,-5.33
4543,31,RFE,Russian-Far-East,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,pr,-0.49,-1.78,,
4544,31,RFE,Russian-Far-East,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,pr,-0.54,-1.26,-3.97,-3.23
4545,31,RFE,Russian-Far-East,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,pr,-2.41,,,
4546,31,RFE,Russian-Far-East,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,pr,-3.25,,,
4547,31,RFE,Russian-Far-East,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,pr,-3.17,-3.6,-4.07,
4548,31,RFE,Russian-Far-East,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,pr,-2.35,-3.45,-4.85,-5.44
4549,31,RFE,Russian-Far-East,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,pr,-3.21,-3.65,-5.11,-6.15
4550,31,RFE,Russian-Far-East,CanESM5,r1i1p1f1,ssp119,day,gn,pr,-2.21,-2.78,,
4551,31,RFE,Russian-Far-East,CanESM5,r1i1p1f1,ssp126,day,gn,pr,-1.28,-1.19,,
4552,31,RFE,Russian-Far-East,CanESM5,r1i1p1f1,ssp245,day,gn,pr,-1.57,-2.67,-3.81,-4.96
4553,31,RFE,Russian-Far-East,CanESM5,r1i1p1f1,ssp370,day,gn,pr,-2.23,-3.25,-3.99,-5.1
4554,31,RFE,Russian-Far-East,CanESM5,r1i1p1f1,ssp585,day,gn,pr,-1.64,-2.42,-3.71,-5.06
4555,31,RFE,Russian-Far-East,EC-Earth3,r1i1p1f1,ssp126,day,gr,pr,-1.56,-3.04,,
4556,31,RFE,Russian-Far-East,EC-Earth3,r1i1p1f1,ssp245,day,gr,pr,-3.26,-2.9,-3.86,
4557,31,RFE,Russian-Far-East,EC-Earth3,r1i1p1f1,ssp370,day,gr,pr,-2.23,-1.88,-3.54,-5.39
4558,31,RFE,Russian-Far-East,EC-Earth3,r1i1p1f1,ssp585,day,gr,pr,-2.3,-1.12,-5.23,-5.86
4559,31,RFE,Russian-Far-East,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,pr,-2.04,-3.48,-5.27,-5.33
4560,31,RFE,Russian-Far-East,EC-Earth3-CC,r1i1p1f1,ssp245,day,gr,pr,-1.31,-1.91,-3.81,
4561,31,RFE,Russian-Far-East,EC-Earth3-CC,r1i1p1f1,ssp585,day,gr,pr,-1.29,-2.42,-4.19,-5.53
4562,31,RFE,Russian-Far-East,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,pr,-2.6,-2.98,,
4563,31,RFE,Russian-Far-East,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,pr,-1.84,-3.8,,
4564,31,RFE,Russian-Far-East,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,pr,-1.84,-4.7,-4.92,
4565,31,RFE,Russian-Far-East,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,pr,-2.3,-4.99,-4.07,-5.77
4566,31,RFE,Russian-Far-East,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,pr,-2.82,-3.87,-5.16,-5.66
4567,31,RFE,Russian-Far-East,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,pr,-3.44,,,
4568,31,RFE,Russian-Far-East,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,pr,-2.81,,,
4569,31,RFE,Russian-Far-East,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,pr,-4.85,-4.07,-5.32,
4570,31,RFE,Russian-Far-East,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,pr,-2.1,-3.61,-4.83,-6.37
4571,31,RFE,Russian-Far-East,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,pr,-3.43,-3.98,-5.7,-6.78
4572,31,RFE,Russian-Far-East,FGOALS-g3,r1i1p1f1,ssp245,day,gn,pr,-4.04,-4.51,,
4573,31,RFE,Russian-Far-East,FGOALS-g3,r1i1p1f1,ssp370,day,gn,pr,-3.44,-4.68,-6.36,
4574,31,RFE,Russian-Far-East,FGOALS-g3,r1i1p1f1,ssp585,day,gn,pr,-2.66,-4.71,-6.13,
4575,31,RFE,Russian-Far-East,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,pr,-1.41,-3.54,,
4576,31,RFE,Russian-Far-East,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,pr,-2.09,-3.11,-4.73,-5.21
4577,31,RFE,Russian-Far-East,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,pr,-1.23,-1.19,,
4578,31,RFE,Russian-Far-East,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,pr,-0.43,-1.25,-2.23,
4579,31,RFE,Russian-Far-East,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,pr,-1.46,-1.0,-2.62,
4580,31,RFE,Russian-Far-East,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,pr,-2.48,-3.39,,
4581,31,RFE,Russian-Far-East,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,pr,-1.82,-3.93,-5.16,
4582,31,RFE,Russian-Far-East,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,pr,-1.9,-3.25,-4.5,-5.82
4583,31,RFE,Russian-Far-East,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,pr,-2.5,-3.13,,
4584,31,RFE,Russian-Far-East,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,pr,-2.55,-2.91,-3.75,-5.19
4585,31,RFE,Russian-Far-East,IITM-ESM,r1i1p1f1,ssp126,day,gn,pr,-1.0,,,
4586,31,RFE,Russian-Far-East,IITM-ESM,r1i1p1f1,ssp245,day,gn,pr,-1.39,-2.96,,
4587,31,RFE,Russian-Far-East,IITM-ESM,r1i1p1f1,ssp585,day,gn,pr,-1.5,-1.7,-2.27,
4588,31,RFE,Russian-Far-East,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,pr,-2.69,,,
4589,31,RFE,Russian-Far-East,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,pr,-3.33,-3.44,,
4590,31,RFE,Russian-Far-East,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,pr,-3.73,-3.28,-5.24,
4591,31,RFE,Russian-Far-East,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,pr,-3.08,-3.48,-5.56,
4592,31,RFE,Russian-Far-East,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,pr,-1.71,,,
4593,31,RFE,Russian-Far-East,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,pr,-2.62,-2.84,,
4594,31,RFE,Russian-Far-East,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,pr,-2.5,-1.0,-4.0,
4595,31,RFE,Russian-Far-East,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,pr,-1.74,-2.1,-4.05,
4596,31,RFE,Russian-Far-East,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,pr,-1.96,-2.36,,
4597,31,RFE,Russian-Far-East,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,pr,-2.16,-2.62,,
4598,31,RFE,Russian-Far-East,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,pr,-1.51,-2.19,-3.32,
4599,31,RFE,Russian-Far-East,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,pr,-1.52,-2.28,-3.32,-4.15
4600,31,RFE,Russian-Far-East,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,pr,-1.99,-2.43,-3.66,-3.38
4601,31,RFE,Russian-Far-East,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,pr,-1.62,-1.93,,
4602,31,RFE,Russian-Far-East,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,pr,-2.43,-3.52,-3.69,
4603,31,RFE,Russian-Far-East,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,pr,-2.66,-3.34,-3.74,-5.39
4604,31,RFE,Russian-Far-East,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,pr,-2.31,-1.91,-4.12,-5.18
4605,31,RFE,Russian-Far-East,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,pr,-5.97,,,
4606,31,RFE,Russian-Far-East,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,pr,-4.88,-4.8,,
4607,31,RFE,Russian-Far-East,KIOST-ESM,r1i1p1f1,ssp585,day,gr1,pr,-4.29,-5.93,-9.51,
4608,31,RFE,Russian-Far-East,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,pr,-1.85,,,
4609,31,RFE,Russian-Far-East,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,pr,-1.96,-2.07,,
4610,31,RFE,Russian-Far-East,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,pr,-2.67,-2.65,-3.66,
4611,31,RFE,Russian-Far-East,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,pr,-1.98,-2.43,-3.09,
4612,31,RFE,Russian-Far-East,MIROC6,r1i1p1f1,ssp126,day,gn,pr,-1.76,,,
4613,31,RFE,Russian-Far-East,MIROC6,r1i1p1f1,ssp245,day,gn,pr,-2.08,-3.11,,
4614,31,RFE,Russian-Far-East,MIROC6,r1i1p1f1,ssp370,day,gn,pr,-2.76,-3.16,,
4615,31,RFE,Russian-Far-East,MIROC6,r1i1p1f1,ssp585,day,gn,pr,-2.12,-3.0,-3.99,
4616,31,RFE,Russian-Far-East,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,pr,-2.63,,,
4617,31,RFE,Russian-Far-East,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,pr,-2.12,-1.68,,
4618,31,RFE,Russian-Far-East,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,pr,-0.63,-1.63,-2.58,
4619,31,RFE,Russian-Far-East,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,pr,-1.72,-2.54,-3.2,
4620,31,RFE,Russian-Far-East,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,pr,-0.69,,,
4621,31,RFE,Russian-Far-East,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,pr,-1.45,-2.18,,
4622,31,RFE,Russian-Far-East,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,pr,-3.0,-3.31,-4.24,
4623,31,RFE,Russian-Far-East,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,pr,-0.97,-2.36,-3.41,
4624,31,RFE,Russian-Far-East,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,pr,-3.06,,,
4625,31,RFE,Russian-Far-East,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,pr,-2.57,,,
4626,31,RFE,Russian-Far-East,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,pr,-2.14,-3.7,,
4627,31,RFE,Russian-Far-East,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,pr,-2.63,-3.1,-5.48,
4628,31,RFE,Russian-Far-East,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,pr,-2.41,-2.73,-5.09,-6.07
4629,31,RFE,Russian-Far-East,NESM3,r1i1p1f1,ssp126,day,gn,pr,-4.02,-4.17,,
4630,31,RFE,Russian-Far-East,NESM3,r1i1p1f1,ssp245,day,gn,pr,-3.41,-4.79,,
4631,31,RFE,Russian-Far-East,NESM3,r1i1p1f1,ssp585,day,gn,pr,-3.73,-4.18,-5.33,-6.17
4632,31,RFE,Russian-Far-East,NorESM2-LM,r1i1p1f1,ssp245,day,gn,pr,-4.32,-4.92,,
4633,31,RFE,Russian-Far-East,NorESM2-LM,r1i1p1f1,ssp370,day,gn,pr,-4.6,-5.39,,
4634,31,RFE,Russian-Far-East,NorESM2-LM,r1i1p1f1,ssp585,day,gn,pr,-4.31,-5.59,-7.24,
4635,31,RFE,Russian-Far-East,NorESM2-MM,r1i1p1f1,ssp245,day,gn,pr,-3.52,-3.45,,
4636,31,RFE,Russian-Far-East,NorESM2-MM,r1i1p1f1,ssp370,day,gn,pr,-3.34,-3.22,-5.93,
4637,31,RFE,Russian-Far-East,NorESM2-MM,r1i1p1f1,ssp585,day,gn,pr,-3.69,-3.46,-5.04,
4638,31,RFE,Russian-Far-East,TaiESM1,r1i1p1f1,ssp585,day,gn,pr,-3.26,-3.9,-5.89,-8.1
4639,31,RFE,Russian-Far-East,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,pr,-1.68,-3.64,,
4640,31,RFE,Russian-Far-East,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,pr,-2.74,-2.29,,
4641,31,RFE,Russian-Far-East,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,pr,-2.61,-3.14,-4.41,-5.95
4642,31,RFE,Russian-Far-East,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,pr,-3.1,-3.88,-5.46,-6.93
4643,31,RFE,Russian-Far-East,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,pr,-2.47,-2.44,-4.42,-6.2
4644,32,WCA,W.C.Asia,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,pr,2.66,1.07,,
4645,32,WCA,W.C.Asia,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,pr,0.2,-0.82,0.72,
4646,32,WCA,W.C.Asia,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,pr,1.2,0.69,2.63,-2.21
4647,32,WCA,W.C.Asia,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,pr,-0.69,1.97,0.73,-3.85
4648,32,WCA,W.C.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,pr,-0.16,0.83,,
4649,32,WCA,W.C.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,pr,0.28,-0.87,,
4650,32,WCA,W.C.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,pr,-0.58,-2.78,-2.76,
4651,32,WCA,W.C.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,pr,-0.9,-2.94,-1.57,1.33
4652,32,WCA,W.C.Asia,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,pr,-0.51,,,
4653,32,WCA,W.C.Asia,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,pr,-1.04,0.03,,
4654,32,WCA,W.C.Asia,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,pr,-3.49,-1.26,2.8,
4655,32,WCA,W.C.Asia,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,pr,1.2,-2.31,5.96,
4656,32,WCA,W.C.Asia,CESM2,r1i1p1f1,ssp126,day,gn,pr,-2.09,0.98,,
4657,32,WCA,W.C.Asia,CESM2,r1i1p1f1,ssp245,day,gn,pr,-2.3,-4.66,-6.78,
4658,32,WCA,W.C.Asia,CESM2,r1i1p1f1,ssp370,day,gn,pr,0.97,-1.55,-1.39,-5.46
4659,32,WCA,W.C.Asia,CESM2,r1i1p1f1,ssp585,day,gn,pr,-0.72,-0.43,-1.29,-1.72
4660,32,WCA,W.C.Asia,CESM2-WACCM,r1i1p1f1,ssp126,day,gn,pr,-1.65,-3.27,,
4661,32,WCA,W.C.Asia,CESM2-WACCM,r1i1p1f1,ssp245,day,gn,pr,-4.69,-3.6,-2.89,
4662,32,WCA,W.C.Asia,CESM2-WACCM,r1i1p1f1,ssp370,day,gn,pr,0.15,2.41,0.62,-6.2
4663,32,WCA,W.C.Asia,CESM2-WACCM,r1i1p1f1,ssp585,day,gn,pr,-1.67,2.35,-2.1,-0.9
