# cmip6: multi-model-median regional means at warming levels - TXx
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: TXx
# variable: tasmax
# units: °C
,region,abbrevs,names,model,ens,exp,postprocess,table,grid,varn,1.5,2.0,3.0,4.0
4650,37,SAS,S.Asia,GFDL-ESM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.14,1.77,3.06,
4651,37,SAS,S.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.76,2.36,,
4652,37,SAS,S.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.59,2.17,3.35,
4653,37,SAS,S.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.56,2.15,3.34,4.47
4654,37,SAS,S.Asia,HadGEM3-GC31-MM,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.61,2.32,,
4655,37,SAS,S.Asia,HadGEM3-GC31-MM,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.56,2.08,3.32,4.56
4656,37,SAS,S.Asia,INM-CM4-8,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.14,,,
4657,37,SAS,S.Asia,INM-CM4-8,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.29,1.84,,
4658,37,SAS,S.Asia,INM-CM4-8,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.36,2.02,2.6,
4659,37,SAS,S.Asia,INM-CM4-8,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.5,2.01,2.79,
4660,37,SAS,S.Asia,INM-CM5-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.43,,,
4661,37,SAS,S.Asia,INM-CM5-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.74,1.99,,
4662,37,SAS,S.Asia,INM-CM5-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.52,1.82,3.08,
4663,37,SAS,S.Asia,INM-CM5-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.54,2.05,3.21,
4664,37,SAS,S.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.43,1.8,,
4665,37,SAS,S.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.42,1.86,,
4666,37,SAS,S.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.22,1.66,2.85,
4667,37,SAS,S.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.32,1.72,2.81,3.97
4668,37,SAS,S.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.22,1.7,2.73,3.92
4669,37,SAS,S.Asia,KACE-1-0-G,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.18,1.7,,
4670,37,SAS,S.Asia,KACE-1-0-G,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.15,1.67,2.98,4.26
4671,37,SAS,S.Asia,KIOST-ESM,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,0.96,,,
4672,37,SAS,S.Asia,MIROC-ES2L,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.7,,,
4673,37,SAS,S.Asia,MIROC-ES2L,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.45,2.05,,
4674,37,SAS,S.Asia,MIROC-ES2L,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.23,1.91,3.13,
4675,37,SAS,S.Asia,MIROC-ES2L,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.76,2.15,3.37,
4676,37,SAS,S.Asia,MIROC6,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.25,,,
4677,37,SAS,S.Asia,MIROC6,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.91,1.87,,
4678,37,SAS,S.Asia,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.03,1.05,,
4679,37,SAS,S.Asia,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.02,1.89,3.05,
4680,37,SAS,S.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.04,,,
4681,37,SAS,S.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.62,1.44,,
4682,37,SAS,S.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.51,1.0,1.66,
4683,37,SAS,S.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.23,1.19,1.98,
4684,37,SAS,S.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.98,,,
4685,37,SAS,S.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.54,1.16,,
4686,37,SAS,S.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.26,0.71,1.81,
4687,37,SAS,S.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.2,0.9,2.01,
4688,37,SAS,S.Asia,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.44,,,
4689,37,SAS,S.Asia,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.16,,,
4690,37,SAS,S.Asia,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.29,1.79,,
4691,37,SAS,S.Asia,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.93,1.57,3.0,
4692,37,SAS,S.Asia,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.09,2.03,3.48,4.66
4693,37,SAS,S.Asia,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.19,1.12,,
4694,37,SAS,S.Asia,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,-0.41,0.41,,
4695,37,SAS,S.Asia,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,-0.11,-0.29,1.46,2.55
4696,37,SAS,S.Asia,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.47,2.38,,
4697,37,SAS,S.Asia,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.39,2.02,3.35,
4698,37,SAS,S.Asia,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.36,1.98,3.53,
4699,37,SAS,S.Asia,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.34,,
4700,37,SAS,S.Asia,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.65,2.37,,
4701,37,SAS,S.Asia,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.61,2.09,3.29,4.21
4702,37,SAS,S.Asia,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.61,2.09,3.39,4.08
4703,37,SAS,S.Asia,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.66,2.1,3.06,4.37
4704,38,SEA,S.E.Asia,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.45,1.99,,
4705,38,SEA,S.E.Asia,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.43,1.94,3.01,
4706,38,SEA,S.E.Asia,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.43,2.01,3.05,4.18
4707,38,SEA,S.E.Asia,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.42,1.87,3.08,4.31
4708,38,SEA,S.E.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.47,1.03,,
4709,38,SEA,S.E.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.07,0.57,,
4710,38,SEA,S.E.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.35,0.76,1.91,
4711,38,SEA,S.E.Asia,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.23,0.87,1.91,3.18
4712,38,SEA,S.E.Asia,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.83,1.53,,
4713,38,SEA,S.E.Asia,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.84,1.29,,
4714,38,SEA,S.E.Asia,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.94,1.29,1.86,
4715,38,SEA,S.E.Asia,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.08,1.47,1.9,2.81
4716,38,SEA,S.E.Asia,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.09,,,
4717,38,SEA,S.E.Asia,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.17,1.65,,
4718,38,SEA,S.E.Asia,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.07,1.6,2.7,
4719,38,SEA,S.E.Asia,BCC-CSM2-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.97,1.59,2.61,
4720,38,SEA,S.E.Asia,CMCC-CM2-SR5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.31,1.53,,
4721,38,SEA,S.E.Asia,CMCC-CM2-SR5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.23,1.6,2.42,
4722,38,SEA,S.E.Asia,CMCC-CM2-SR5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.36,1.61,2.37,3.55
4723,38,SEA,S.E.Asia,CMCC-CM2-SR5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.24,1.58,2.55,3.42
4724,38,SEA,S.E.Asia,CNRM-CM6-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.69,2.25,,
4725,38,SEA,S.E.Asia,CNRM-CM6-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.73,2.28,3.31,
4726,38,SEA,S.E.Asia,CNRM-CM6-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.69,2.24,3.41,4.31
4727,38,SEA,S.E.Asia,CNRM-CM6-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.63,2.38,3.56,4.66
4728,38,SEA,S.E.Asia,CNRM-CM6-1-HR,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.37,1.93,,
4729,38,SEA,S.E.Asia,CNRM-CM6-1-HR,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.48,1.97,3.2,4.25
4730,38,SEA,S.E.Asia,CNRM-ESM2-1,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.93,,,
4731,38,SEA,S.E.Asia,CNRM-ESM2-1,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gr,tasmax,2.0,,,
4732,38,SEA,S.E.Asia,CNRM-ESM2-1,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gr,tasmax,2.05,2.66,3.38,
4733,38,SEA,S.E.Asia,CNRM-ESM2-1,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gr,tasmax,2.02,2.61,3.82,4.69
4734,38,SEA,S.E.Asia,CNRM-ESM2-1,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.87,2.47,3.68,4.86
4735,38,SEA,S.E.Asia,CanESM5,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.12,2.43,,
4736,38,SEA,S.E.Asia,CanESM5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.04,2.56,,
4737,38,SEA,S.E.Asia,CanESM5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.1,2.65,3.49,4.4
4738,38,SEA,S.E.Asia,CanESM5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.17,2.6,3.49,4.48
4739,38,SEA,S.E.Asia,CanESM5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.12,2.46,3.52,4.46
4740,38,SEA,S.E.Asia,EC-Earth3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.22,1.88,,
4741,38,SEA,S.E.Asia,EC-Earth3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.5,1.97,3.04,
4742,38,SEA,S.E.Asia,EC-Earth3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.28,1.69,2.91,3.88
4743,38,SEA,S.E.Asia,EC-Earth3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.41,1.67,2.88,4.04
4744,38,SEA,S.E.Asia,EC-Earth3-AerChem,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.95,2.73,3.53,4.33
4745,38,SEA,S.E.Asia,EC-Earth3-Veg,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.2,1.99,,
4746,38,SEA,S.E.Asia,EC-Earth3-Veg,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.22,1.99,,
4747,38,SEA,S.E.Asia,EC-Earth3-Veg,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.4,1.89,3.03,
4748,38,SEA,S.E.Asia,EC-Earth3-Veg,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.4,1.82,2.85,3.55
4749,38,SEA,S.E.Asia,EC-Earth3-Veg,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.29,1.84,3.01,4.21
4750,38,SEA,S.E.Asia,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.64,,,
4751,38,SEA,S.E.Asia,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.49,,,
4752,38,SEA,S.E.Asia,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.45,2.08,2.9,
4753,38,SEA,S.E.Asia,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.41,2.05,2.99,3.94
4754,38,SEA,S.E.Asia,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.61,1.97,3.04,3.96
4755,38,SEA,S.E.Asia,FGOALS-g3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.13,1.68,,
4756,38,SEA,S.E.Asia,FGOALS-g3,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.09,1.48,2.55,
4757,38,SEA,S.E.Asia,FGOALS-g3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.17,1.66,2.63,
4758,38,SEA,S.E.Asia,GFDL-CM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.28,1.67,,
4759,38,SEA,S.E.Asia,GFDL-CM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.35,1.82,2.89,3.83
4760,38,SEA,S.E.Asia,GFDL-ESM4,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.5,1.92,,
4761,38,SEA,S.E.Asia,GFDL-ESM4,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.58,1.88,2.97,
4762,38,SEA,S.E.Asia,GFDL-ESM4,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.42,1.94,2.95,
4763,38,SEA,S.E.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,3.16,3.45,,
4764,38,SEA,S.E.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp245,txx_reg_ave_ar6,day,gn,tasmax,3.21,3.64,4.51,
4765,38,SEA,S.E.Asia,HadGEM3-GC31-LL,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,3.15,3.48,4.33,4.94
4766,38,SEA,S.E.Asia,HadGEM3-GC31-MM,r1i1p1f3,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.46,2.85,,
4767,38,SEA,S.E.Asia,HadGEM3-GC31-MM,r1i1p1f3,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.56,2.97,3.82,4.75
4768,38,SEA,S.E.Asia,INM-CM4-8,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.13,,,
4769,38,SEA,S.E.Asia,INM-CM4-8,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.17,1.71,,
4770,38,SEA,S.E.Asia,INM-CM4-8,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.2,1.78,2.4,
4771,38,SEA,S.E.Asia,INM-CM4-8,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.36,1.84,2.55,
4772,38,SEA,S.E.Asia,INM-CM5-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.44,,,
4773,38,SEA,S.E.Asia,INM-CM5-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr1,tasmax,1.47,1.45,,
4774,38,SEA,S.E.Asia,INM-CM5-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr1,tasmax,1.24,1.72,2.49,
4775,38,SEA,S.E.Asia,INM-CM5-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr1,tasmax,1.16,1.78,2.67,
4776,38,SEA,S.E.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gr,tasmax,1.4,1.71,,
4777,38,SEA,S.E.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.28,1.69,,
4778,38,SEA,S.E.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gr,tasmax,1.39,1.73,2.65,
4779,38,SEA,S.E.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gr,tasmax,1.37,1.78,2.66,3.75
4780,38,SEA,S.E.Asia,IPSL-CM6A-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.21,1.77,2.64,3.61
4781,38,SEA,S.E.Asia,KACE-1-0-G,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr,tasmax,1.12,1.37,,
4782,38,SEA,S.E.Asia,KACE-1-0-G,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gr,tasmax,1.06,1.32,2.43,3.7
4783,38,SEA,S.E.Asia,KIOST-ESM,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gr1,tasmax,1.52,,,
4784,38,SEA,S.E.Asia,MIROC-ES2L,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.33,,,
4785,38,SEA,S.E.Asia,MIROC-ES2L,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.31,1.4,,
4786,38,SEA,S.E.Asia,MIROC-ES2L,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.17,1.41,2.04,
4787,38,SEA,S.E.Asia,MIROC-ES2L,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.31,1.48,2.12,
4788,38,SEA,S.E.Asia,MIROC6,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.51,,,
4789,38,SEA,S.E.Asia,MIROC6,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.77,2.22,,
4790,38,SEA,S.E.Asia,MIROC6,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.85,2.46,,
4791,38,SEA,S.E.Asia,MIROC6,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.69,2.49,3.02,
4792,38,SEA,S.E.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.05,,,
4793,38,SEA,S.E.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.88,1.35,,
4794,38,SEA,S.E.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.28,1.38,2.48,
4795,38,SEA,S.E.Asia,MPI-ESM1-2-HR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.25,1.53,2.48,
4796,38,SEA,S.E.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.3,,,
4797,38,SEA,S.E.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.48,0.94,,
4798,38,SEA,S.E.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,0.42,0.8,1.62,
4799,38,SEA,S.E.Asia,MPI-ESM1-2-LR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.51,0.79,1.38,
4800,38,SEA,S.E.Asia,MRI-ESM2-0,r1i1p1f1,ssp119,txx_reg_ave_ar6,day,gn,tasmax,1.55,,,
4801,38,SEA,S.E.Asia,MRI-ESM2-0,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.71,,,
4802,38,SEA,S.E.Asia,MRI-ESM2-0,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.67,2.2,,
4803,38,SEA,S.E.Asia,MRI-ESM2-0,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.62,2.13,3.33,
4804,38,SEA,S.E.Asia,MRI-ESM2-0,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.56,2.23,3.48,4.46
4805,38,SEA,S.E.Asia,NESM3,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,0.87,1.48,,
4806,38,SEA,S.E.Asia,NESM3,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,0.8,1.27,,
4807,38,SEA,S.E.Asia,NESM3,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,0.77,1.16,2.21,3.24
4808,38,SEA,S.E.Asia,NorESM2-MM,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.87,2.59,,
4809,38,SEA,S.E.Asia,NorESM2-MM,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.83,2.48,3.72,
4810,38,SEA,S.E.Asia,NorESM2-MM,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.92,2.57,3.81,
4811,38,SEA,S.E.Asia,UKESM1-0-LL,r1i1p1f2,ssp119,txx_reg_ave_ar6,day,gn,tasmax,2.56,3.07,,
4812,38,SEA,S.E.Asia,UKESM1-0-LL,r1i1p1f2,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.44,3.01,,
4813,38,SEA,S.E.Asia,UKESM1-0-LL,r1i1p1f2,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.47,3.03,4.18,5.4
4814,38,SEA,S.E.Asia,UKESM1-0-LL,r1i1p1f2,ssp370,txx_reg_ave_ar6,day,gn,tasmax,2.57,2.99,4.27,5.3
4815,38,SEA,S.E.Asia,UKESM1-0-LL,r1i1p1f2,ssp585,txx_reg_ave_ar6,day,gn,tasmax,2.65,2.94,3.85,5.29
4816,39,NAU,N.Australia,ACCESS-CM2,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.25,2.14,,
4817,39,NAU,N.Australia,ACCESS-CM2,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.69,2.18,2.96,
4818,39,NAU,N.Australia,ACCESS-CM2,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.58,2.08,3.17,4.24
4819,39,NAU,N.Australia,ACCESS-CM2,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.52,1.99,3.35,4.12
4820,39,NAU,N.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,2.04,2.24,,
4821,39,NAU,N.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.39,2.32,,
4822,39,NAU,N.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.73,2.44,3.42,
4823,39,NAU,N.Australia,ACCESS-ESM1-5,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.78,2.24,3.66,4.76
4824,39,NAU,N.Australia,AWI-CM-1-1-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.23,1.47,,
4825,39,NAU,N.Australia,AWI-CM-1-1-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,1.38,1.71,,
4826,39,NAU,N.Australia,AWI-CM-1-1-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.54,1.8,2.64,
4827,39,NAU,N.Australia,AWI-CM-1-1-MR,r1i1p1f1,ssp585,txx_reg_ave_ar6,day,gn,tasmax,1.22,1.67,2.17,3.56
4828,39,NAU,N.Australia,BCC-CSM2-MR,r1i1p1f1,ssp126,txx_reg_ave_ar6,day,gn,tasmax,1.78,,,
4829,39,NAU,N.Australia,BCC-CSM2-MR,r1i1p1f1,ssp245,txx_reg_ave_ar6,day,gn,tasmax,2.0,2.69,,
4830,39,NAU,N.Australia,BCC-CSM2-MR,r1i1p1f1,ssp370,txx_reg_ave_ar6,day,gn,tasmax,1.92,2.55,4.03,
